Comment,Label
"E sắp kết thúc cấp 3 thi đại học ak,a thì đã mười mấy năm vẫn nhớ ngày chia tay hôm đó thật nhiều cảm xúc",2
"vâng , đó là những kỉ niệm không bao h quên đc",2
chúc kết quả tốt nhe,2
Thanks ạ,2
chắc e có nghe vụ cô gái Việt ở Hàn vụ haloween tội quá nhỉ đang tương lai dở dang phía truoc làm bao người tiếc thương,2
E cx có nghe ạ thw tiếc cho cô gái ấy bao nhiêu ước mơ còn dang dở,2
"ờ e 1 ng có ý chí phấn đấu vs nghe e ấy sống tình cảm vs mn và đặc biệt còn thảo hiếu nữa tn cuối cùng e ấy nhắn là:Con nhớ ba mẹ nhiều lắm,Noel này sẽ về thăm nhàđọc thật xót",2
Thôi bớt mồm điêu để ảnh đại diện là hiểu r,2
Thi tốt nghiệp xong đi làm cty luôn cơ à,2
tạm thời đi làm công ty 1-2 năm có tiền mới đi học tiếp đc tại nhà ko có điều kiện,2
Ủa rồi cái avata là sai ông nội,2
avatar là hiểu rồi còn đi làm cty,2
Vậy bạn có quy bau nó khi đang học ko? Tui đã từng rất ghét học vì nó khiến tui phải thức dậy sớm nhưng từ khi tui lên lớp 6 thì tui đã rất buồn vì ko quý báu nó ️,0
ủa chứ avatar như vậy là ko đc đi làm công ty hả bạn ????,2
"có , lúc đi học bị thầy cô la rầy thấy rất là khó chịu đôi còn có ác cảm với thầy cô nữa , nhưng khi đi làm rồi thì mới biết những người quản lí người ta còn nói nặng hơn là thầy cô nữa toàn là chửi trên đầu trên cổ không luôn , chỉ biết nhịn nhục để mà làm kiếm tiền qua ngày . Bởi vậy nên bây giờ thấy khoảng thời gian khi còn đi học rất là quý báu",2
Xạo để câu sự quan tâm của kẻ khác,2
Thôi bớt mồm điêu đi,2
avatar thì sao ( bây giờ tui mới bt rằng cđm có khả năng nhìn avatar đoán đúng tuổi),2
không ai trưởng thành mà để avatar trong ff đâu,2
​  avatar ko quan trọng đâu bn à anh tôi 2k3 vẫn để avatar lửa chùa mà,2
"đấy là lúc còn đi học mê ff nên để avatar vậy thôi , đang định đổi mới mà cứ quên đổi hoài luôn",2
à ok,2
cđm đúng toxic vãi ra;v,2
snbnh?,2
​   avt đặt s ns ln tất cả à ?,2
"Thì tùy theo sở thích của m.n chứ các bn,sao lại nhìn avarta rồi nói ng ta như thế???",1
​   vãi cả nhìn avatar đoán tuổi?,2
"Các ông kid ngược lại cũng nên đấy. Hàng xóm nhà tôi đâu đấy hơn 35 tuổi vẫn liên quân đc kìa? Và cái thời 4.0 này mà dựa vào avatar để đoán tuổi, đoán con người thật ngoài đời thì nó là cái thứ óc chó nhất tôi thấy của cđm, vậy ai cũng phải để cái avatar chỉ có màu trắng vô hồn thì cái trò vớ vẩn này mới bị tẩn cho nát bét? Và anh ta nói gì, các bạn tin hay ko là quyền của các bạn. Ko tin thì kệ các bạn ko ai cấm",2
​ à?,2
Mẹ thằng nhóc nhà tao nó làm avt rồi bảo tao để vậy tao cũng là trẻ con à mà đéo phải nick youtube này nó làm roblox,2
khùng?,2
"Năm nay em cũng lớp 12 rồi nhìn mà thấy chua sót quá, thời gian học sinh của mình đã sắp kết thúc",2
Ngày xưa mình hư quá toàn trốn học chơi game. Lên lớp thì chỉ ngủ nên chẳng có tý kỷ niệm nào của cấp 3. Nghĩ lại cũng buồn mà thôi cũng kệ,0
Cô,2
Cô ơi chưa tắt quạt kìa cô,2
Tôi cảm động với videp lun á,2
Năm cuối kiểu,2
"Cây rồi cx sẽ tan người cũng sẽ có lúc chết , cuộc vui rồi cx phải dần lại bữa tiệc nào cx sẽ tang, nhưng chúng đã có những kỉ nhiệm đã được nở rộ đẹp đẽ, đã đã vui tươi quậy phá hết mik đã có đc,... rất nhiều thứ",1
Giờ dc mấy thầy cô tốt tnay,2
khí thở nghẹn lòng quá,2
Hóa ra camera giấu kín ở mỗi lớp học hay nằm ở đây,2
quên tắt quạt kìa cô ơi,2
Chỉ nhớ 1 câu của thầy...sau này đừng nói với ai các em là hs của tôi,2
Cảm động quá,2
Trường này ngay cạnh trường tôi,2
Bai cô,2
Cbi xa thầy cô rôi,2
"Làm mầu quá, lớp tôi hôm chia tay, đi chơi vui vẻ cười nói, không ai khóc cả.",1
núa thỳ kiện,2
Đôi khi chúng ta sẽ rất thất vọng khi bị thầy cô chửi nhưng lúc nào thầy cô cũng muốn dành hạnh phúc riêng cho mình với cuối năm tuy thầy cô đã chửi chúng ta rất nhiều nhưng lúc cuối năm thầy cô sẽ rời xa chúng ta chúng ta không ai muốn thầy cô cũ đó không dại mình nửa cả đúng ko,2
Em 12A9 nè cô,2
Buồn,0
Sĩ số 43 giờ đây vắng 43 tức còn không bạn học trò nào có thể ở bên cô nữa sống một cuộc sống hạnh phúc thành đạt với suốt cuộc đời mình,2
Trường tôi học nè,2
sắp tạm biệt trường tạm biệt lớp r chỉ còn 1 năm nx thoii ^^,2
"Khoan 
Phòng 12A9 said: ê quên tắt quạt êêêê tốn điện bà dà quay lại tắt điện côi",2
nhận ra ông quay phim là hs,2
"Tôi nhớ câu nói của cô giáo cấp 1 là "" thời gian ko bao giờ dừng lại """,2
Nhớ lại khoảng thời gian cấp 3 ghê,2
Vắng 43 hs lý do: trưởng thành,2
️️️️️,2
T khóc khi xem những video này,0
Không thấy ai ôm cô nhỉ,2
Người cuối cùng bước ra khỏi lớp là người buồn nhất,0
Em quên chưa làm rồi,2
hồi xưa tôi đi học ít khi nghỉ lắm có năm không nghỉ ngày nào ngay cả trong giấc mơ tôi vẫn mơ dc đi học.,2
"mk đã trải qa cảnh này mấy thág r nhưg h xm lại cx thật nhớ h ms thấm câu ns :""thời cấp 3 trôi qa nhah lắm như 1 cái chớp mắt...""",2
"Nhiều năm ko đc cảm giác khóc, Ước gì đc, xem video này thấy nhớ thầy cô mình thấy mãn nguyện rồi",0
gg,2
"e rất xúc động em cảm ơn cô , nhưng cô quên tắt quạt",2
Ủa đóng cửa sao ko tắt quạt,2
quên tắt quajtkiaf cô,2
hình như cô quên tắt quạt,2
"12 nắm tốt nghiệp r,nhưng vẫn nhớ như in ngày cuối cùng ở trường",2
"cấp 3 là những kỉ niệm cuối cùng ,mà còn những điều còn chưa thể nói ra đc",2
Cô trường ng ta có khác,2
"Trước khi đi cô có nói một câu là hãy sống vui vẻ chúc. Các em 18 tuổi vui nhé, và cô giao một bài tập về nhà, ghi là, bài tập 
Học sinh lớp 12 là ngày cuối cùng gặp cô 
Em cũng có lời nói chúc cô xinh đẹp 
Mãi mãi mãi mãi mãi mãi mãi mãi mãi yêu cô rất nhiều",1
Xem mãi mà ko thấy chán,0
Tôi luôn luôn nhớ tôi học lớp 12 luôn luôn không quên không bao giờ quên không bao giờ quên luôn nhớ thầy cô là nhất em yêu cô,1
xúc động hoài riết ngán,2
Cái này mà tất cả mn đều lên ôm cô thì cô sẽ thấy vui hơn,1
Lớp tui cũng có 43,2
Gửi lời chúc mừng tới các bạn và cô giáo,2
Đã khóc rất nhiều khi nhìn thấy mình trong đó,0
Em vân nhớ tới năm lớp 4,2
Đây moi la gv,2
Khóc luôn òi huhu,0
Thật là buồn vì mình cũng đã từng trải qua và hiểu được cảm giác của cô và các học trò haizzzzzz thời gian trôi thật là nhanh,0
Chào cô em về nhà đây,2
Trường này của bố bạn em,2
Xem xong cảm động nước mắt rưng rưng T-T,2
huhuhuhuhhuhuuuhuu,2
huhu,2
Trong tương lai tụi mik cx gặp ngày này thôi....,2
Cảm ơn các thầy cô .,2
Đau:(,0
Tưởng chết,2
"cuộc vui nào rồi cũng sẽ tàn, bữa tiệc nào rồi cũng sẽ tan. Tuy tiếc nuối ở đó, hãy mạnh mẽ bước tiếp để tìm kiếm câu trả lời cho cuộc đời của mình. Mình năm nay cũng đã lớp 11 nên câu chuyện như vậy chắc chắn sẽ xảy ra.",1
quên tắt quạt kìa,2
Cô người ta),2
"Khóc lun r , nay 11 r chỉ còn một khoảng thời gian ngắn ngủi nx thoi",0
Em yêu cô,1
Gì ghê ông nội,2
11 tuổi à,2
"ừ rồi sao? dạy thì chả dạy đc cái dell gì? ngu l xong hút thuốc lá rồi tưởng là mình oai? người thì gù mặt thì béo xong còn xệ xuống. đúng cái nền giáo dục cứ tưởng cái vụ thay đổi cái cách giáo dục là ok nhưng mà càng rác rưởi vs ôi thiu hơn, đúng chịu bắt chước cx k xong",2
Trg tương lai của mik nè cố gắng vào thpt,2
Tin này cũng giống như tin 3 phút,2
"Khi nào hoàn thành bài tập 50 tuổi cũng được khi đó sẽ về nộp cho cô, năm nào 20/11 cũng về thăm chủ nhiệm lớp 12",2
Huhuhuhu,2
Cái này 4 năm trước thầy cũng giao lớp tôi bài tập vn như v,2
Ôi 12A9 mk cũng 12A9 sắp hết thời hok sinh r nhanh quá,2
1 conten làm mãi,2
vãn muốn làm trẻ con vẫn muốn đc ôm ấp vẫn muốn bị cô văn mắng thường xuyên,2
Em năm nay lớp3 em mún róc,2
Cô chưa tẳt quạt kìa,2
"Trong phút chốc
Tôi đã khóc",0
một người mẹ tuyệt vời,1
"Mấy đứa học sinh ngồi dưới kiểu "" e ở đây mà cô, e có vắng đâu cô, lại phải dọn vệ sinh trường rồi""",2
:||||||||,2
"Tôi nhớ mãi câu của thầy:"" tuổi 15 chỉ có 1 lần khi vào lớp 10"" và câu "" cuộc sống là cả 1 nghệ thuật "". Những câu nói ấy theo tôi suốt 1 cuộc đời ! Thấm thoát mấy chục năm rồi !",2
Về như cái máy,2
"A cũng 12A9 nhưng đã mười mấy năm trước rồinhưng đến h sự nghiệp tình duyên đều chưa có được gì trong tay,",2
cô tắt aptomat,2
"Hiện tại tôi đang học lớp 11 và đối với tôi cứ một ngày trôi qua thì tôi càng muốn nó quay trở lại ️️️, bởi tôi rất trân quý những ngày tháng đó , nhớ lại năm lớp 10 quá :((((",2
"chúc cháu có những năm tháng tuổi trẻ thành công ,ý nghĩa , thanh xuân tươi đẹp nhất là quãng thời gian học trò đó cháu !",2
mày nố chuyện với cô kia mà mày xưng tôi à em,2
"10 với 11 có khác nhau mấy đâu má, tận hưởng cuộc sống đi, khi nào lên 30-40-50 mới thấm",2
đi rồi thì mới thấm sắp hết rồi còn trải nghiệm nữa,2
"theo tôi nghĩ thì trên mạng xã hội ảo, mà mọi người không quen biết nhau thì cứ xưng hô tôi và bạn như bình thường đi, tại vì sự lễ phép ở ngoài đời và ở trong cái cuộc sống của mình nó mới là quan trọng, còn ở trên mạng xã hội ảo mà mọi người không quen biết với nhau thì cứ xưng hô bình đẳng với nhau bình thường đi",2
giống tôi nè,2
Xưng hô kh quan trọng miễn lễ phép nói chuyện đàng hoàng nghe sao cho lọt lổ tai là được rồi đừng đặt nặng vấn đề,2
k đọc câu cuối à bn,2
Hiện tôi là sinh viên năm 2 nhưng vẩn thấy kỉ niệm năm c3 là đẹp nhất,2
"tuổi thơ học sinh đã đẹp, nhưng tuổi thơ thời sinh viên cũng đẹp ko kém, 1 chút trưởng thành hơn, biết trách nhiệm hơn.",2
Chào hai anh em học lớp 2,2
đúng á nếu trên mạng xã hội ảo này thì tôi nghĩ ta nên xưng hô tôi và anh hoặc tôi và bạn miễn sao cho lễ phép lịch sự và tôn trọng người đối thoại là được rồi,2
chào mình hc lớp 5(viết để trl nha mọi người),2
e,2
chỉ muốn học lại quá,2
"Hồi 2008, giờ ra chơi lúc trời mưa mát, ngồi dưới hành lang chơi nghe bài hát mái trường mến yêu…Ước gì quay trở lại thời ngây ngô.",1
em mới chỉ học lớp 6 thôi.,2
​,2
"cô giáo đã gắn bó với chúng ta 1 năm chúng ta hãy trân trọng những bài học mà cô giáo giao về nhà,và làm đầy đủ và, đó chính là bài tập về nhà cuối cùng của chúng ta, em rất nhớ năm lớp 11đó là những ngày tháng năm hạnh phúc nhất của chúng ta khi vào ngôi trường mới",2
Câu đó tầm thường có gì hay đâu mà ông làm quá lên.,2
​  thế cô bây h bao nhiêu tuổi r ạ đc 40 chưa ạ,2
Cấp 2 với tôi chẳng có cái gì gọi là kỹ niệm những kỷ niệm vui nhất thời học sinh với tôi chỉ cấp 1 và 3,1
Buồn 1:47,0
Tuổi học trò cấp ba là tuổi học trò đẹp nhất trong mấy năm trời dòng rã của học sinh,2
những kỷ niệm đẹp nhất của tôi là cấp 1 và 3 những kỷ niệm không thể nào quên được,2
​  có đọc kĩ câu cúi của bạn rep k,2
Tôi Không như cậu,2
Tự nhiên xem xong thấy cuộc đời ngắn quá lúc muốn đi học lúc muốn nghỉ nhưng lại ko muốn trôi qua khoảng khắc khi còn là hc sinh ko muốn xa mái trường cứ muốn đc hc đc nghỉ hè cứ muốn thời gian lập đi lập lại mãi mãi,2
Nếu có cơ hội lm bài tập này tôi sẽ mỗi 1 năm chụp mấy bức dáng vào vỡ ghi em mệt hay em ổn em rất vui đến khi cuối đời tôi sẽ viết 1 bài hát thu lại rồi gửi đến cô giáo nói em nộp bài tập cho cô nè,1
Clip rất xúc động và trào nước mắt rất nhiều,2
"Buồn cú buồn 
Chứ mấy năm sau họp nhóm từ 43 cs khi còn 5-10 í",0
Lam sai thi co thê lam lai con ra trương thi không bao giơ quây lai đươc nưa thơi gian trôi đi muôn no ngương lai thi ko thê .,2
"Cuộc đời học trò thật nhanh thoáng một cái đã phải chia tay bn bè ,thầy cô.",2
tôi khóc luôn,0
Chúng em rất cảm ơn cô giáo và thầy cô tụi em cảm ơn rất nhiều tụi em sẽ ko bao giờ đánh mất tuổi thơ và những câu chuyện hay mà cô đả kể cho tụi em nghe đâu tụi em hứa đấy,2
cô ơi tắt quạt,2
Em cũng có 1 cô hồi lớp 4 giờ cũng đã 6 năm rồi cô em về hưu cả lớp khóc hết nước mắt cô phát cho tụi em giấy rồi ghi hãy nói ước mơ của các em và cô nhớ các em sẽ đem ra đọc hãy nhớ thực hiện ước mơ của mình nhé cô sẽ luôn đồng hành cùng các em cho dù có vô hình hay hiện hữu cô vẫn yêu thương các em,1
"Ss 43
Vắng 43
Đọc xong tự dưng khóc lun từi... Xem như là 1 kí ức đẹp",0
"tồi mới học lớp 8 thôi, tôi học một trường ở an nhơn tỉnh bình định, lúc thầy mới chuyển vào trường để dạy tui ko thích thầy cho lắm, nhưng sau bao lần tìm hiểu về thầy thì tôi hiểu rõ về thầy hơn thầy dạy tôi ách sống cách làm người cách làm sao cho giỏi, nói chung là thầy chia sẻ rất nhiều kể cũng không hết được đâu, mà tui nghe nói từ mấy bạn học chung khối nhưng khác lớp là thầy nói tôi là người học giỏi nhất khối và còn nhiều nữa đến khi thi giữa học kì 1 xong tôi nghe được 1 tin rằng thầy sẽ chuyển trường chuyển đi nói khác day, tôi bất giác 2 dòng nước mắt đột nghiên tuôn rơi, tôi cố nén cảm xúc không khóc muốn thể hiện sự trưởng thành nhưng thật ra tôi vẫn khóc, khóc rất nhiều trong lòng thấy buồn man mác, nó buồn mà cũng không biết phải diễn tả sao nữa tôi không muốn thầy chuyển trường, về nhà lập tức nhắn tin với thầy thì được biết thầy dạy hết học kì 1 rồi thầy mới đi, nhưng thời gian trôi qua nhanh lắm, thời gian trôi qua mà không đợi chờ 1 ai, rồi nó cũng sẽ hết nửa học kì 1 thôi, rồi thầy cũng sẽ chuyển trường, dù tôi vẫn còn có thể nhắn tin với thầy nhưng tôi ko biết tại sao mình lại cảm thấy buồn... và còn nhiều điều khác nữa, buồn lắm ...!!! ...",1
quạt trần...,2
tôi ngồi khóc luôn,0
Ê tui có khóc đâu,0
nhưng chx chắc cô nào cũng như v,2
roi cai camera o trong lop de do ko ai lay luon ha,2
cô quên tắt quạt,2
Quên tắt quạt cô ơi,2
Tui cũng muốn như bạn! Mà cho dù chỉ được 1 lần quay lại là học sinh thì với cũng quá đủ rồi.,2
"Đang cảm xúc gặp cái cmt hảo vaiz =""))",2
mong abnj nào đọc dc cmt này hiểu cho tôi,2
cung tuoi,2
cô tắt aptomat,2
"mk cx sắp phải xa những đứa bn đã chọc mk vui chọc mk tức, an ủi mk, bỏ rơi mk, vô vàn cảm xức trong 5 năm. Đi đc 1/4 quãng đg lớp 5 r, nhanh quá:(. Sắp ko đc trêu chọc nhau nx r, sắp ko đc an ủi nhau nx r, sắp ko đc yêu thương nhau nx r, và sắp ko lm j cho nhau đc nx r. Mới ngày nào còn là lớp 1 bỡ ngỡ, ko bt nhau, h đây là lớp 5 vui vẻ lẫn buồn bã.... Và mk thấy quí nhát là thời gian, niềm vui của 1 giây trc cx ko thể lấy lại đc. Những lời yêu thương, trêu chọc, trách móc của bạn bè và cô giáo cx ko thể nào lấy lại đc nx r",1
vài tháng nữa đến mình rồi ư:(((,2
Em cx mới lên lớp 10 ;-;,2
Nhìn cô khóc tui củng muốn khóc theo lun á,0
Nhưng cô còn dậy lớp khác mà,2
ô bắc ninh quê tui,2
Sao vắng 43,2
"Buồn quá, em mới có lớp 5 nhưng mà em sắo rơi xa bạn bè trường tiểu học triệu thị trinh rồi",0
M còn 7năm mà mấy a chị này là ct k gặp lại thì có họp lớp thôi m lớp m lên lớp 6 vẫn có bạn mà?,2
"nhưng họ vẫn gắn bó với nhau suốt 5 năm, lên lớp 6 mới mẻ bỡ ngỡ thì khó có thể kết bn. Giống như lớp 12 lên đại học vẫn còn 4 năm nữa, cũng khó kết bn đại học. Nói phải bt nghĩ chứ, lại còn xưng hô vớ vẩn",2
"Thooiii, cảm động khúc cô giáo thoi chứ thử xem r biet, bạn cấp ba còn nhắn tin cafe này nọ chứ cấp 2 cấp 1 gặp lại còn ko thèm chào nhau cơ, cứ thử trải nghiệm đến khi học đại học đi r biết thế nào là xa mặt cách lòng chứ nhớ mong j.",2
cảm ơn bn,2
Um tôi cung vây muôn khóc luôn,0
giống tui,2
ai cx biết mà?với cả mấy anh chị cũng lớp 12 rồi đến đại học nên phải chia tay những học sinh của mình chứ,2
Bởi vì hôm đó là buổi học cuối cùng,2
mới đầu cứ tưởng cả lớp đầu mất,2
"Mk cx lớp 5, mk cx sắp phải xa những đứa bn đã chọc mk vui chọc mk tức, an ủi mk, bỏ rơi mk, vô vàn cảm xức trong 5 năm. Đi đc 1/4 quãng đg lớp 5 r, nhanh quá:(. Sắp ko đc trêu chọc nhau nx r, sắp ko đc an ủi nhau nx r, sắp ko đc yêu thương nhau nx r, và sắp ko lm j cho nhau đc nx r. Mới ngày nào còn là lớp 1 bỡ ngỡ, ko bt nhau, h đây là lớp 5 vui vẻ lẫn buồn bã...",1
"lên cấp 2 quen ngay ấy mà, lớp 5 còn trẻ con chứ dần lên cấp 2 vui kiểu khác , tui năm sau còn lên cấp 3 r chưa bt thế nào xD",1
nên cấp 2 có bạn mới là quen ngay thôi mà,2
"nhưng tụi bn tui hiểu tui:(, quan tâm tới tui",2
nhưng lũ bn ấy tốt vs tui lm:<,2
Ê trùng trường nè bạn bạn cơ sở mấy? Mik cơ sở 1,2
thề là kiểu viết này rối mắt lắm em ơi,2
", cần rối nx ko e cho toét mắt lun",2
