Comment,Label
3 năm cấp 3 mỗi năm 1 cô chủ nhiệm,1
tôi nghĩ là năm học 2021-2022 là năm học đáng nhớ nhất. vì những bạn 2k11; 2k7; 2k4 sẽ khó có một buổi lễ tốt nghiệp đúng nghĩa...,1
học hết cấp 2 tôi vẫn ngồi đúng một chỗ của tổ 2:(,1
khi đến hết đời chắc tụi em không thể nộp được vì cô đã không còn :(((,0
mình sắp được giao bài tập như vậy r,1
tháng 9 năm nay tui lên lớp 12 rồi,1
giống như buổi học cuối cùng của lớp 12 cấp 3,1
em là em ôm cô em khóc lun á,0
sắp chết viết di trúc rồi lập cho cô trắc lúc đó cô.........,0
không thể nào không khóc khi xem,0
"kỉ niệm cuối năm
ko bao h quên",2
tg chậm lại được không chỉ còn 2năm rưỡi nữa là mình kết thúc thời học sinh ,2
em xem mà khóc luôn ấy,0
nghĩ lại thì tôi không muốn rời ghế nhà trường nữa,2
vừa học xong lớp một qua lớp hai không thấy cô lớp một đâu hết trơn làm cả lớp khóc lun,0
ngày nào cũng thấy mấy video này ngán quá,0
hông hiểu???????????????????,1
nhưng chỉ muốn khóc mà thôi,0
cô ơi cô chưa tắt quạt cô ơi,1
tôi sẽ không bao giờ quên ngày ấy,2
cái lớp học tục tặc mỗi đứa mặc 1 kiểu. chắc là học ban bổ túc chứ không phải lớp chính quy.,0
"thầy cô là ngọn gió giúp em bay cao , thầy cô là cánh cửa giúp em bước ra đời . đả 2 năm rồi kể từ hôm tốt nghiệp . tôi nhớ lần cuối cùng tôi còn được là học sinh lúc ra về cô nói nghẹn ngào  ngày mai gặp lại các em  nhưng cô ơi ngày mai là bao giờ ạ . ngày mai là mãi sau này ...sau này .",2
bình thường,2
chưa tắt quạt kìa,1
trong một lần cô đã nói với chúng tôi niềm vui và món quà mà cô muốn có nhất là thấy các em trưởng thành tôi đã suy nghĩ về nó rất nhiều cảm ơn cô,2
tôi cũng nhớ năm tôi học cấp ba mà ngày cuối cùng tôi còn ở lớp lúc đấy là lúc cả lớp sắp ra về rồi cô giáo bật khóc nức nở lúc đấy tôi nghĩ cô giáo sắp phải rời xa học sinh của mình rồi tiếng trống cũng đã vang lên cô đi xuống ôm trầm lấy các em học sinh của mình rồi từng bạn học sinh lần lượt ra về các bạn cũng không quên chào cô và ôm cô,2
tôi chưa xem nhưng tôi biết,1
tui tuy ra trường nhưng giữ liên lạc với các cô cứ khi nào mình cần các cô giúp thì mình sẽ gọi cô 2011 mình tìm các cô để tặng những món quà mà mình đã kiếm tiền suốt 1 thời gian có cô thì  ôi bé lớp trưởng của cô  có cô thì  cô nhớ em lắm nghĩ lại thì cũng muốn quay lại những thời gian đó,2
niềm vui rồi dần dần phai đi mà thôi,1
khóc chỉ thế thôi,0
giáo viên nào cũng la để học sinh ngoan nhưng khi lên lớp giáo viên nào cũng buồn hết bởi vì cô thương lớp,0
còn hai tháng nữa là tạm biệt cô rồi,0
xúc động,0
không tắt quạt lun,0
tôi chit sợ cả lớp đỗ mình tôi...,0
hhmm thiệt chứ tui cũng vừa ra trường nửa năm cũng rất nhớ thầy cô với các bạn h coi xong nhớ hơn haizz tuổi học trò cứ ngỡ sẽ lâu h đây cứ như 1 cú nhắm mắt trôi qua mọi thứ,2
cảm động quá,2
k5 chuẩn bị ạ,1
vẫn lớp học đó chỗ ngồi đó nhưng không còn là chúng ta của khi đó,0
đứa ra cuối cùng là đứa vô lấy đt,1
sĩ số 43 vắng 43 rồi lớp đông như thế là gì ở đó vậy ?,0
ui côi cái tui nhớ cô tui quá huhu,0
khóc lun á,0
"nhứt tự vi sư , bán tự vi sư",1
"tôi nhớ mãu 1 câu của anh lê hào từng nói: nhất cự ly, nhì cường độ",1
em mới có lớp 2 hà chị ơi,1
sao lại vắng 43 nhỉ tôi tưởng vắng 0 chứ,1
"cho anh nào muốn làm được bài này
lên toà nhà cao nhất bạn thấy
càng vắng người càng tốt
nhảy xuống
khuyến khích:hãy trở nên tự kỉ hoặc cô lập bởi xã hội nếu muốn làm bài dễ hơn
cảm ơn đã than khảo",2
tôi đang khóc vì nhạc,0
hồi tôi đi học cô giáo tôi bị mấy bạn chọc tự nhiên nhớ lần cuối cùng giao bài tập là như này sỉ số :54 vắng 53 bởi vì một bạn đã cùng bệnh u.n.g thử đi theo rồi bây giờ nếu đến sinh nhật bạn ấy là cả lớp thả những bông bóng cùng dòng chữ tôi yêu bạn,0
tạm biệt tuổi học trò,0
"ngày cuối cùng ở trường là ngày tôi nhớ nhất năm 12, tôi đi mọi ngóc ngách của trường để xem còn nơi nào tôi chưa biết, ngồi từng chỗ trong lớp để xem góc nhìn lên bảng ra sao, tôi chào và ôm mọi giáo viên tôi gặp. ước gì được học 1 buổi nữa cũng mãn nguyện.",1
"3 năm cấp 3 không dài đâu các em, nghĩ lại cũng đúng",0
chx tắt quạt,0
nhớ cô nhớ các bạn,2
cô em giao bài hảy xóng thật tốt,2
cấp 3 mỗi năm đổi 1 chủ nhiệm thì đ có kỉ niệm gì r,0
lớp em cô cũng đi rồi ai cũng khóc và cũng không thấy bóng dáng của cô nữa,0
sợ áp lực từ việc học nhưng khi ra trường ta sẽ còn phải đối mặt với nhiều loại áp lực nặng nề hơn rất nhiều,0
cảm đọng quá,2
em xem video này em thấy tiếc vì em đã chia tay cô 1 năm rồi,0
quên tắt quạt lớp ơi,1
"đời người mà, chia tay lớp 12, lên đh thì chia tay đại học, chia tay bạn cùng phòng, đi làm lại chia tay bạn cùng làm... mỗi mốc khác nhau thì vẫn phải có lúc chia tay thôi. mình đã trải qua hết rồi lúc chia tay cảm giác bỡ ngỡ hụt hẫng, lưu luyến ... và đến bây giờ 28t rồi thì lại cảm thấy bình thường thôi, mọi thứ có gặp sẽ có chia tay hãy vui vì điều đó vì mình đã có những kỷ niệm đẹp với nhau...",1
mình đã rơi nuớc mắt...,0
cô giáo t: chúng m có thể thành công không cần đền đáp cô nhưng có chuyện thì đừng có bảo cô là gv của tụi m. tính ra 3 năm học tụi t báo cô hơi nhiều,1
"cấp 3 là những ngày tháng cute và yên bình nhất, bài kiểm tra chỉ là những nỗi sợ nho nhỏ khi so sánh với nỗi sợ cơm áo gạo tiền. mong các em luôn biết trân trong nó ",2
hỏi cno xem giờ còn lưu sđt của cô chủ nhiệm không,1
biết được tính cách ấy không nên gần gũi với họ nếu không có đủ khả năng tài giỏi thay đổi họ trở thành nhân tài cho đất nước lợi ích cho nhân dân thì không nên trở thành nạn nhân của họ nhân ngày nhà giáo vn tội phản quốc bán dân và tội phản giáo tội nào nhẹ hơn,0
chết rồi đưa cho cô nhé,0
"lúc ra trường c2 cô t ôm lấy từng đứa một, cô t khóc rất to, mất hơn 30p cô mới bình tĩnh được, giờ c3 rồi t vẫn nhớ cảnh cô thì thầm bên từng đứa ôm mỗi người thật chặt như không muốn rời xa luôn ấy:((",0
tôi đã tốt nghiệp cấp 3 và tôi đã quay lại ngôi trường ấy và nói với các em đang học rằng những khoảng thời gian mà các em đang chán ngán chính là những năm chúng ta không thể quay lại được nữa,0
tui xem ma tui muon khoc luôn,0
nhớ mãi tuổi học trò,0
"từ ngày này, giây phút này , khoảnh khắc này cta tạm biệt nhau . thời hs từ đây không trở lại",0
cô quên tắt quạt kìa cô,1
đợi sắp chết hẵng làm,0
ngày hôm sau cờ đỏ trừ  vì tội không tắt quạt,2
xẽ nhớ mãi không quên những gì thầy cô dạy,1
thương quá đi  ai cũng có lắm phải chia tây,0
"em xin chân thành cảm ơn, các cô và thầy đã dạy học, và ưu ái cho em ạ ",2
nhìn lại lớp mình kiểu....có như không,0
thương qué  muốn khóc luôn,0
tôi vẫn nhớ câu của cô:các em nên sống hạnh phúc vì các em là nghệ thuật của tương lai tươi đẹp,2
e lớp 5 rồi nhưng không muốn xa mái trường gắn với gần 5 năm,2
tui có cô giáo dạy tui 2 năm tui siếm khóc vì nhớ cô,0
nhìn mà muốn khóc mình lại nghĩ đến cuối cấp hai không nên cấp ba lại thấy mình trong đấy,0
nghĩ đến 1 ngày như thế này tui cảm thấy rất buồn,0
thật là buồn,0
trời ơi tui chảy nước mắt dòng dòng  khóc nhiều lắm luôn yếu huhu,0
sau này nhớ phải liên lạc với cô và bạn bè thường xuyên,1
xin lỗi vì đã cuòi xin lỗi vì đã nghĩ cô giáo bắt trc 1 thầy ạ,1
tốt nghiệp hay sao v,1
bởi vậy mới nói mình phải biết tôn trọng thầy cô,2
nhớ thời đi học...,2
năm sau cô lại dạy khoá mới ấy mà,2
"có ai như tôi không ra trường năm 2019 h vẫn mún quay lại thời học sinh vô tư vô lo, chứ ra đời mệt quá",0
thanh xuân giống như 1 cơn mưa rào cho dù bạn bị cảm lạnh vì tắm mưa bạn cũng muốn được đắm mình trong cơn mưa ấy 1 lần nữa . trưởng thành chính là điều thiêng liêng mà mỗi người tự cảm nhận và viết lên cuộc đời của chính mình,0
vãi ò trường ở chỗ em,1
đến khi hết cuộc đời cô giáo tới đòi bài tập thế là cả lớp cảm lạnh.,0
h tuy đã lên đại học nhưng mà kỉ niệm vẫn còn,1
dù cấp 1 nhưng khi xa cô của mình cũng vẫn là 1 nỗi đauuu,0
xúc động quá,0
nhớ cô giáo dạy năm lớp 9 nhớ lắm lỡ khóc r,0
1 trải nghiệm khó quên,1
vậy là ai cũng 1 kết cục của các giáo viên và học sinh của mình năm nay mình năm cuối r,1
nhìn cô em lại nhớ đến hồi học đội tuyển sử quá,2
nhanh wa....gần 20 năm rùi. những người bạn của tôi ơi.mạnh khỏe nhé.,2
"với t giáo dục việt nam không nên thay đổi, bởi nó đã quá hoàn hảo r, bạn cảm thấy giáo dục việt nam này nọ bla không như nước ngoài, bạn éo xứng đáng tận hưởng những cảm xúc này",0
cô ơi cô quên tắt quạt kìa cô,1
còn tao thì 9 năm rồi vẫn vậy từ hồi học 12 tới giờ mỗi lần về quê hay rảnh rỗi là lại alo cho thầy làm vài chai xong rồi làm vài cơ  thấm đẫm tình thương liền,2
quay xong rồi thôi các em mang hết cặp sách đi vào học tiếp đi,1
kỉ niệm lớp 12,1
kỉ niệm lớp 12,1
cô giáo dễ thương quá,2
"một số đứa đi trước hời hợt với cô giáo chứng tỏ có hiềm khích gì đây,ôi nhớ tuổi học trò quá, cái tuổi hồn nhiên thích môn này sợ môn kia, giờ sóng gió cuộc đời nhiều lúc ước được trở về tuổi thơ.",1
ôi dào vớ và vớ vẩn cái thứ xàm xí,2
ôi dào câu like câu view,2
nhìn học sinh lần lượt ra đi chỉ còn mình cô là ra về cuối cùng,0
ui lớp mình 12a9,2
"các em toàn tặng sẽ hạng sang cho cô
bây giờ cô giáo khóc là đúng rồi",0
cô giáo nhà ngta nhìn mà muốn có ghê nhìn lại cô giáo mình mà ố dề ghê,0
tôi cũng ở bắc ninh nè,1
2k5 ơi năm nay cuối cấp rồi hãy trận trọng thời gian và khoảnh khắc đẹp này .... bởi lẽ nó sẽ không xuất hiện lần 2 đâu,0
cô quên tắt quạt,1
tội cũng từng chải qua.súc động thật,0
còn khúc mở cửa lấy cái camera nữa sao không quay,1
nguồn ở đâu vậy ạ?,1
"đi học nghĩ đi làm sướng hơn giờ cảm thấy hối hận. giờ không còn thấy cảnh bỏ học đi chơi cùng lũ bạn, cùng nhau bảo vệ anh em trong lớp, cùng nhau chia cái bánh mì.... giờ chỉ còn trong quá khứ :(",2
nhớ lại hồi học cấp 1 cấp 2 thì nói thật đó là cả 1 ác mộng đối với tôi mỗi khi đến trường. nhưng hỏi tôi có muốn quay lại không thì chắc chắn rồi tôi sẽ không quay lại đâu lêu lêu,2
"tốt nghiệp cấp 3 cũng 14 năm rồi nhưng mình luôn xúc động về những clip kiểu như này. xong lại nằm nhớ lại những ngày tháng học sinh từ lớp 1 tới khi tốt nghiệp lớp 12. những kí ức đẹp của 1 đời người dù vui hay không vui. mình muốn con mình tham gia tất cả các hoạt động của lớp , kể cả chụp hình kỉ yếu mà 1 số ít người cho đó là dư thừa. dù trong lớp không hòa đồng , sau này tụi nó không còn chơi với nhau nữa hay họp lớp không có mặt. thì những kí ức , khoảnh khắc ngay tại thời điểm đó ...",1
"cuộc đời này là cả 1 hành trình gặp gỡ, chúng ta cũng đã gặp rất nhiều người nhưng chúng ta đâu hề hay biết khi nào sẽ gặp lại họ.
cuộc đời giống như hành trình trên một chuyến tàu... khi mới chào đời, ta bước lên tàu và gặp cha mẹ, và chúng ta tin rằng cha mẹ sẽ luôn đi bên cạnh. nhưng rồi, ở một nhà ga nào đó cha mẹ bước xuống và để ta đi một mình. thời gian trôi qua, những người khác sẽ bước lên tàu đi cùng ta, anh chị em ta, bạn bè ta, và cả một nửa của ta. nhiều người sẽ xuống tàu và để lại chỗ trống vĩnh viễn, để mỗi lần nghĩ tới, lòng ta man mác. chuyến tàu cuộc đời đầy hỉ nộ ái ố, chào đón, chia tay, và vĩnh biệt... ta không biết mình sẽ bước xuống trước nhà ga nào. vậy nên ta phải sống tốt nhất, trọn vẹn nhất - yêu thương, tha thứ, dâng tặng điều tốt nhất trong ta. bởi khi đến lúc ta phải bước xuống tàu và để lại chỗ trống vĩnh viễn - ta nên để lại những kỷ niệm đẹp cho những người sẽ tiếp tục chuyến tàu cuộc đời.
trích từ sách bạn chỉ sống có một lần
rồi khi chợt nhớ lại những ký ức đó ta chỉ biết thời gian không thể nào quay trở lại. có lẽ họ sẽ chỉ còn sống trong ký ức của chúng ta",1
thấy cái clip cái tự nhiên hết muốn chủ nhiệm lớp 12 nữa lun tại nó cũng giống clip này này đau lắm mà vẫn nén lại,0
"thực ra cái làm mình xúc động là tình cảm, tấm lòng của cô giáo!",2
á ù bắc ninh hẻ,1
cách để biến 1 video bình thường thành 1 video buồn bằng cách ghép nhạc buồn vô 1 video bình thường nào đó,1
nhớ lại năm 12 quá,0
tui thì chỉ nhớ đến những kỷ niệm cũ chứ o dám dề thăm trường cũ vì đến đã qua 30 mà mình vẫn chưa thành công sự nghiệp gì cũng vẫn chưa lập gia đình như bao người nghĩ đến tương lai thật héo,2
wo lớp 12a9 xưa mình cũng 12a9 ngày kết thúc cuối năm cấp 3 quá nhiều cảm xúc đã mười mấy năm nghĩ đến ký ức ùa về nhưng điều mình xót buồn đến h sự nghiệp vẫn bấp bênh tương lai tăm tối,0
có vắng hả,1
tôi k5 nek,1
nguồn ở thpt lê văn thịnh ở lớp 12a9 và cũng là lớp cũ của mình,1
"theo mình thì chính những kỉ niệm hay kí ức đó mới mang đến sự ưu sầu và nuối tiếc cho ta sau này. nếu như ngày xưa ta không chìm đắm, không đi tìm niềm vui vô nghĩa nơi tuổi trẻ mà thay vào đó là nhận thức: đây là mộng tưởng, rồi cũng sẽ qua, không thể ở lại mãi mãi, thì có lẽ bây giờ việc đi tìm hạnh phúc của bản thân sẽ dễ dàng hơn cả. hạnh phúc chân thật là hạnh phúc mãi mãi, luôn tồn tại mà không phải đi tìm đâu xa, không phải đi tìm trong nhưng kí ức, không phải đi tìm trong tương lai... nó ở ngay trong chúng ta của hiện tại, chờ được ta nhìn thấy. còn hạnh phúc thường ngày mà ta tận hưởng thì không cái nào là mãi mãi (có khi ta hạnh phúc 3ph, 1 buổi sáng, vài ngày... nhưng rồi sẽ tan biến và đằng sau hp ấy là sợ hại, ưu sầu và tiếc nuối...). nếu xung quanh bạn có một người mà bạn chưa từng thấy họ không vui, bất mãn, tiếc nuối hay lo sợ... và bạn luôn thấy người ấy luôn vui, luôn hạnh phúc, không lo sợ... thì có thể người ấy sẽ chỉ cho bạn: hạnh phúc thật ở đâu!. -    (  chúc bạn luôn luôn hạnh phúc.",1
"tui tốt nghiệp 1997, lương văn can q8 tphcm, bạn bè không biết còn ai nhớ nữa không",1
nguyenquynhtram4616  những ng giàu tình cảm,1
xem mà xót nhớ mãi cảnh cô giáo dạy cho mình học,0
cứ 2_3 năm cô khóc lần,0
12a9 của ngta chứ của mình nạ nắm,1
cũng hơn 5 năm rồi....,1
ôi không cô quên tắt quạt kìa,1
này giống cái bài tập của thầy giáo singapore lan tràn trên mạng nè!,1
các bạn thật may mắn vì có ng thầy cô như vậy.kỷ niệm đẹp như vậy sẽ theo các bạn đến hết cuộc đời..!!!,2
ôi thật xúc động,0
cô quên tắt quạt,1
"thời gian sẻ không đợi chờ bất kì điều gì , nhớ ngày nào tôi còn là học sinh tiểu học nhưng bây giờ tôi đã  đi làm công ty , nếu được tôi muốn có thể quay về thời học sinh",2
"đã 5 năm mà cứ nghĩ như mới hôm qua mới vào lớp 10. cứ mong lên lớp nhanh để ra trường sớm, nhưng khi đến ngày cuối cùng ngồi trên lớp thì lại muốn quay lại hồi lớp 10, muốn mở mắt dậy lúc ngủ trong lớp là thấy cô giáo dạy văn lớp 10 đang ghi bài vở trên bảng và thấy các bạn xung quanh đang chép bài. thấy thằng bạn đang ngồi hát kế bên và những làn gió nhẹ luồng qua khe cửa sổ. mong có kiếp sau lại được làm học sinh 1 lần nữa.",2
"đúng là cảm động quá
đúng là  ngày  cuối cùng học đại học qua nhanh thật",0
coi mà cảm động quá à,0
t nhớ cái này t đã xem trên fb nhiều năm về trước rồi cô giáo copy không ghi nguồn à,1
a9 là đu hiêu,1
"tiếc nuối cái con khỉ, nói thì hay lắm, qua vài năm quên cả tên nhau, họp lớp thì tổ chức cho có với người ta được 1-2 lần rồi thôi, kỉ niệm đọng lại chỉ có những trận combat cf, đế chế với lmht thôi",0
lớp em cũng 43 người nè,1
nội dung hay! giọng đọc hay!,2
"mình cũng đã lâu lắm không về thăm lại ngôi trường cũ đã gắn bó suốt thời kì đi học , những ngày này mới cảm thấy lòng bồi hồi khó tả khi đã soạn tâm thư phát nguyện xuất gia gửi đến sư phụ và không mấy thời gian nữa là mình sẽ xuất gia theo đạo phật ,nhưng có lẽ những người thầy đầu tiên luôn là những người làm cho mình có thể nhớ mãi",2
b cũng 9x lun hả,1
rồi ai cũng phải trưởng thành thôi bạn. biết là  thời học sinh đẹp nhưng chỉ có 1 lần mà thôi,0
khoan! vẫn còn cái máy quay trong lớp,1
vưa buôn vưa cam đông,0
chỉ vài tháng nữa thôi là phải rời xa mái trường cấp rồi cảm ơn thầy cô đã đi cùng chúng em trong suốt những năm tháng tươi đẹp nhất của tuổi học trò,0
uầy!sướng vl,2
"tui rơi nước mắt khi coi song vd
tui sẽ nhớ mãi thời đi học không puyên ",0
"ai còn nhớ câu hiền thoại của thầy cô không
tôi chưa thấy lớp nào như cái lớp này, ai nói ở dưới thì tôi biết hết,...",2
xem nhieu lan va deu rung rung nhoc mst,1
"cô ơi, em làm hông được...",1
"đã 4 tháng trôi qua kể từ khi tôi đã thi tốt nghiệp xong và đi làm công ty , tôi nhận thấy rằng khoảng thời gian khi còn đi học nó rất là quý báu và tuyệt vời , cảm ơn thầy cô vì tất cả , nếu có thể tôi vẫn muốn được quay lại thời học sinh 1 lần nữa ",1
"cho dù tôi có rời xa cô giáo chủ nghiệm của tôi, thì tôi sẽ mãi không quên cô",2
nhìn video nay mình cứ muốn khóc làm sao một thời học sinh khó quên,0
thời học sinh đẹp lắm,2
camera man còn tao thì sao,1
cuộc vui nào cũng phải tàn chiếc xe cũng phải hết xăng cuốn tập cũng phải hết trang,1
hối hận khi không được học lớp 10 mà chỉ đi học nghề,0
mình mới kết thúc cấp 3 được 4 tháng thấy video mà thấy xúc động quá cả một kỉ niệm ùa về,2
:(( thật buồn khi nghe câu chuyện nàytt,0
mới đây 8 năm rồi. giờ chỉ còn là kỉ niệm.,0
"e sắp kết thúc cấp 3 thi đại học á,a thì đã mười mấy năm vẫn nhớ ngày chia tay hôm đó thật nhiều cảm xúc",0
"vâng ,  đó là những kỉ niệm không bao h quên được",0
chúc kết quả  tốt nhe,2
thanks ạ,2
chắc em có nghe vụ cô gái việt ở hàn vụ haloween tội quá nhỉ đang tương lai dở dang phía trước làm bao người tiếc thương,0
e cũng có nghe ạ thương tiếc cho cô gái ấy bao nhiêu ước mơ còn dang dở,0
"ờ em 1 người có ý chí phấn đấu với nghe em ấy sống tình cảm với mọi người và đặc biệt còn thảo hiếu nữa tự nhiên cuối cùng em ấy nhắn là:con nhớ ba mẹ nhiều lắm,noel này sẽ về thăm nhà đọc thật xót",0
thôi bớt mồm điêu để ảnh đại diện là hiểu rồi,0
thi tốt nghiệp xong đi làm cty luôn cơ à,1
tạm thời đi làm công ty 1-2 năm có tiền mới đi học tiếp được tại nhà không có điều kiện,1
ủa rồi cái avata là sao ông nội,0
avatar là hiểu rồi còn đi làm cty,0
vậy bạn có quy bau nó khi đang học không? tui đã từng rất ghét học vì nó khiến tui phải thức dậy sớm nhưng từ khi tui lên lớp 6 thì tui đã rất buồn vì không quý báu nó ,0
ủa chứ avatar như vậy là không được đi làm công ty hả bạn ????,0
"có , lúc đi học bị thầy cô la rầy thấy rất là khó chịu đôi còn có ác cảm với thầy cô nữa , nhưng khi đi làm rồi thì mới biết những người quản lí người ta còn nói nặng hơn là thầy cô nữa toàn là chửi trên đầu trên cổ không luôn , chỉ biết nhịn nhục để mà làm kiếm tiền qua ngày . bởi vậy nên bây giờ thấy khoảng thời gian khi còn đi học rất là quý báu",0
xạo để câu sự quan tâm của kẻ khác,0
thôi bớt mồm điêu đi,0
avatar thì sao ( bây giờ tui mới bình thường rằng cđm có khả năng nhìn avatar đoán đúng tuổi),0
không ai trưởng thành mà để avatar trong ff đâu,0
avatar không quan trọng đâu bạn à anh tôi 2k3 vẫn để avatar lửa chùa mà,0
"đấy là lúc còn đi học mê ff nên để avatar vậy thôi , đang định đổi mới mà cứ quên đổi hoài luôn",0
cộng đồng mạng đúng toxic vãi ra,0
"thì tùy theo sở thích của m.n chứ các bạn,sao lại nhìn avarta rồi nói ng ta như thế???",0
vãi cả nhìn avatar đoán tuổi?,0
"các ông kid ngược lại cũng nên đấy. hàng xóm nhà tôi đâu đấy hơn 35 tuổi vẫn liên quân được kìa? và cái thời 4.0 này mà dựa vào avatar để đoán tuổi, đoán con người thật ngoài đời thì nó là cái thứ óc chó nhất tôi thấy của cđm, vậy ai cũng phải để cái avatar chỉ có màu trắng vô hồn thì cái trò vớ vẩn này mới bị tẩn cho nát bét? và anh ta nói gì, các bạn tin hay không là quyền của các bạn. ko tin thì kệ các bạn không ai cấm",0
mẹ thằng nhóc nhà tao nó làm avt rồi bảo tao để vậy tao cũng là trẻ con à mà đéo phải nick youtube này nó làm roblox,0
khùng?,0
"năm nay em cũng lớp 12 rồi nhìn mà thấy chua sót quá, thời gian học sinh của mình đã sắp kết thúc0",0
ngày xưa mình hư quá toàn trốn học chơi game. lên lớp thì chỉ ngủ nên chẳng có tý kỷ niệm nào của cấp 3. nghĩ lại cũng buồn mà thôi cũng kệ,0
cô,1
cô ơi chưa tắt quạt kìa cô,1
tôi cảm động với video lun á,1
năm cuối kiểu,1
"cây rồi cũng sẽ tan người cũng sẽ có lúc chết , cuộc vui rồi cũng phải dần lại bữa tiệc nào cũng sẽ tang,  nhưng chúng đã có những kỉ nhiệm đã được nở rộ đẹp đẽ, đã đã vui tươi quậy phá hết mình đã có được,... rất nhiều thứ",0
giờ được mấy thầy cô tốt tnay,2
khí thở nghẹn lòng quá,0
hóa ra camera giấu kín ở mỗi lớp học hay nằm ở đây,1
quên tắt quạt kìa cô ơi,1
chỉ nhớ 1 câu của thầy...sau này đừng nói với ai các em là hs của tôi,0
cảm động  quá,0
trường này ngay cạnh trường tôi,1
bai cô,1
cbi xa thầy cô rôi,1
"làm mầu quá, lớp tôi hôm chia tay, đi chơi vui vẻ cười nói, không ai khóc cả.",0
núa thỳ kiện,0
đôi khi chúng ta sẽ rất thất vọng khi bị thầy cô chửi nhưng lúc nào thầy cô cũng muốn dành hạnh phúc riêng cho mình với cuối năm tuy thầy cô đã chửi chúng ta rất nhiều nhưng lúc cuối năm thầy cô sẽ rời xa chúng ta chúng ta không ai muốn thầy cô cũ đó không dại mình nửa cả đúng không,0
em 12a9 nè cô,1
buồn,0
sĩ số 43 giờ đây vắng 43 tức còn không bạn học trò nào có thể ở bên cô nữa  sống một cuộc sống hạnh phúc thành đạt với suốt cuộc đời mình,0
trường tôi học nè,1
sắp tạm biệt trường tạm biệt lớp rồi chỉ còn 1 năm nữa thoii ,0
"khoan 
phòng  12a9 said: ê quên tắt quạt êêêê tốn điện bà dà quay lại tắt điện côi",1
nhận ra ông quay phim là hs,1
tôi nhớ câu nói của cô giáo cấp 1 là  thời gian không bao giờ dừng lại ,1
nhớ lại khoảng thời gian cấp 3 ghê,0
vắng 43 hs lý do: trưởng thành,0
t khóc khi xem những video này,0
không thấy ai ôm cô nhỉ,1
người cuối cùng bước ra khỏi lớp là người buồn nhất,0
em quên chưa làm rồi,1
hồi xưa tôi đi học ít khi nghỉ lắm có năm không nghỉ ngày nào ngay cả trong giấc mơ tôi vẫn mơ được đi học.,0
mình đã trải qa cảnh này mấy thág rồi nhưg h xm lại cũng thật nhớ h ms thấm câu ns :thời cấp 3 trôi qa nhah lắm như 1 cái chớp mắt...,0
"nhiều năm không được cảm giác khóc, ước gì được, xem video này thấy nhớ thầy cô mình thấy mãn nguyện rồi",2
"e rất xúc động em cảm ơn cô , nhưng cô quên tắt quạt",1
ủa đóng cửa sao không tắt quạt,1
quên tắt quajtkiaf cô,1
hình như cô quên tắt quạt,1
"12 nắm tốt nghiệp r,nhưng vẫn nhớ như in ngày cuối cùng ở trường",1
"cấp 3 là những kỉ niệm cuối cùng ,mà còn những điều còn chưa thể nói ra được",0
cô trường ng ta có khác,1
"trước khi đi cô có nói một câu là hãy sống vui vẻ chúc. các em 18 tuổi vui nhé, và cô giao một bài tập về nhà, ghi là, bài tập 
học sinh lớp 12 là ngày cuối cùng gặp cô  
em cũng có lời nói chúc cô xinh đẹp 
mãi mãi mãi mãi mãi mãi mãi mãi mãi yêu cô rất nhiều",1
xem mãi mà không thấy chán,1
tôi luôn luôn nhớ tôi học lớp 12 luôn luôn không quên không bao giờ quên không bao giờ quên luôn nhớ thầy cô là nhất em yêu cô,1
xúc động hoài riết ngán,0
cái này mà tất cả mn đều lên ôm cô thì cô sẽ thấy vui hơn,1
lớp tui cũng có 43,1
gửi lời chúc mừng tới các bạn và cô giáo,2
đã khóc rất nhiều khi nhìn thấy mình trong đó,1
em vân nhớ tới năm lớp 4,1
đây moi la gv,1
khóc  luôn òi huhu,0
thật là buồn  vì mình cũng đã từng trải qua và hiểu được cảm giác của cô và các học trò haizzzzzz thời gian trôi thật là nhanh,0
chào cô em về nhà đây,1
trường này của bố bạn em,1
xem xong cảm động nước mắt rưng rưng t-t,0
trong tương lai tụi mình cũng gặp ngày này thôi....,1
cảm ơn các thầy cô .,2
đau:(,0
tưởng chết,2
"cuộc vui nào rồi cũng sẽ tàn, bữa tiệc nào rồi cũng sẽ tan. tuy tiếc nuối ở đó, hãy mạnh mẽ bước tiếp để tìm kiếm câu trả lời cho cuộc đời của mình. mình năm nay cũng đã lớp 11 nên câu chuyện như vậy chắc chắn sẽ xảy ra.",2
quên tắt quạt kìa,1
cô người ta),1
"khóc lun r , nay 11 rồi chỉ còn một khoảng thời gian ngắn ngủi nữa thoi",0
em yêu cô,2
gì ghê ông nội,0
11 tuổi à,1
"ừ rồi sao? dạy thì chả dạy được cái dell gì? ngu l xong hút thuốc lá rồi tưởng là mình oai? người thì gù mặt thì béo xong còn xệ xuống. đúng cái nền giáo dục cứ tưởng cái vụ thay đổi cái cách giáo dục là ok nhưng mà càng rác rưởi với ôi thiu hơn, đúng chịu bắt chước cũng không xong",0
trg tương lai của mình nè cố gắng vào thpt,0
tin này cũng giống như tin 3 phút,1
"khi nào hoàn thành bài tập 50 tuổi cũng được khi đó sẽ về nộp cho cô, năm nào 2011 cũng về thăm chủ nhiệm lớp 12",2
cái này 4 năm trước thầy cũng giao lớp tôi bài tập vn như v,1
