Comment,Label
"có , lúc đi học bị thầy cô la rầy thấy rất là khó chịu đôi còn có ác cảm với thầy cô nữa , nhưng khi đi làm rồi thì mới biết những người quản lí người ta còn nói nặng hơn là thầy cô nữa toàn là chửi trên đầu trên cổ không luôn , chỉ biết nhịn nhục để mà làm kiếm tiền qua ngày . Bởi vậy nên bây giờ thấy khoảng thời gian khi còn đi học rất là quý báu",0
Xạo để câu sự quan tâm của kẻ khác,0
Thôi bớt mồm điêu đi,0
avatar thì sao ( bây giờ tui mới bình thường rằng cđm có khả năng nhìn avatar đoán đúng tuổi),0
không ai trưởng thành mà để avatar trong ff đâu,0
 avatar không quan trọng đâu bạn à anh tôi 2k3 vẫn để avatar lửa chùa mà,0
"đấy là lúc còn đi học mê ff nên để avatar vậy thôi , đang định đổi mới mà cứ quên đổi hoài luôn",0
à ok,1
cộng đồng mạng đúng toxic vãi ra,0
"Thì tùy theo sở thích của m.n chứ các bạn,sao lại nhìn avarta rồi nói ng ta như thế???",0
vãi cả nhìn avatar đoán tuổi?,0
"Các ông kid ngược lại cũng nên đấy. Hàng xóm nhà tôi đâu đấy hơn 35 tuổi vẫn liên quân được kìa? Và cái thời 4.0 này mà dựa vào avatar để đoán tuổi, đoán con người thật ngoài đời thì nó là cái thứ óc chó nhất tôi thấy của cđm, vậy ai cũng phải để cái avatar chỉ có màu trắng vô hồn thì cái trò vớ vẩn này mới bị tẩn cho nát bét? Và anh ta nói gì, các bạn tin hay không là quyền của các bạn. Ko tin thì kệ các bạn không ai cấm",0
Ngu à?,0
Mẹ thằng nhóc nhà tao nó làm avt rồi bảo tao để vậy tao cũng là trẻ con à mà đéo phải nick youtube này nó làm roblox,0
khùng?,0
"Năm nay em cũng lớp 12 rồi nhìn mà thấy chua sót quá, thời gian học sinh của mình đã sắp kết thúc0",
Ngày xưa mình hư quá toàn trốn học chơi game. Lên lớp thì chỉ ngủ nên chẳng có tý kỷ niệm nào của cấp 3. Nghĩ lại cũng buồn mà thôi cũng kệ,0
Cô,1
Cô ơi chưa tắt quạt kìa cô,1
Tôi cảm động với video lun á,1
Năm cuối kiểu,1
"Cây rồi cũng sẽ tan người cũng sẽ có lúc chết , cuộc vui rồi cũng phải dần lại bữa tiệc nào cũng sẽ tang,  nhưng chúng đã có những kỉ nhiệm đã được nở rộ đẹp đẽ, đã đã vui tươi quậy phá hết mình đã có được,... rất nhiều thứ",0
Giờ được mấy thầy cô tốt tnay,2
khí thở nghẹn lòng quá,0
Hóa ra camera giấu kín ở mỗi lớp học hay nằm ở đây,1
quên tắt quạt kìa cô ơi,1
Chỉ nhớ 1 câu của thầy...sau này đừng nói với ai các em là hs của tôi,0
Cảm động  quá,0
Trường này ngay cạnh trường tôi,1
Bai cô,1
Cbi xa thầy cô rôi,1
"Làm mầu quá, lớp tôi hôm chia tay, đi chơi vui vẻ cười nói, không ai khóc cả.",0
núa thỳ kiện,0
Đôi khi chúng ta sẽ rất thất vọng khi bị thầy cô chửi nhưng lúc nào thầy cô cũng muốn dành hạnh phúc riêng cho mình với cuối năm tuy thầy cô đã chửi chúng ta rất nhiều nhưng lúc cuối năm thầy cô sẽ rời xa chúng ta chúng ta không ai muốn thầy cô cũ đó không dại mình nửa cả đúng không,0
Em 12A9 nè cô,1
Buồn,0
Sĩ số 43 giờ đây vắng 43 tức còn không bạn học trò nào có thể ở bên cô nữa  sống một cuộc sống hạnh phúc thành đạt với suốt cuộc đời mình,0
Trường tôi học nè,1
sắp tạm biệt trường tạm biệt lớp rồi chỉ còn 1 năm nữa thoii ^^,0
"Khoan 
Phòng  12A9 said: ê quên tắt quạt êêêê tốn điện bà dà quay lại tắt điện côi",1
nhận ra ông quay phim là hs,1
"Tôi nhớ câu nói của cô giáo cấp 1 là "" thời gian không bao giờ dừng lại """,1
Nhớ lại khoảng thời gian cấp 3 ghê,0
Vắng 43 hs lý do: trưởng thành,0
️️️T khóc khi xem những video này,0
Không thấy ai ôm cô nhỉ,1
Người cuối cùng bước ra khỏi lớp là người buồn nhất,0
Em quên chưa làm rồi,1
hồi xưa tôi đi học ít khi nghỉ lắm có năm không nghỉ ngày nào ngay cả trong giấc mơ tôi vẫn mơ được đi học.,0
"mình đã trải qa cảnh này mấy thág rồi nhưg h xm lại cũng thật nhớ h ms thấm câu ns :""thời cấp 3 trôi qa nhah lắm như 1 cái chớp mắt...""",0
"Nhiều năm không được cảm giác khóc, Ước gì được, xem video này thấy nhớ thầy cô mình thấy mãn nguyện rồi",2
"e rất xúc động em cảm ơn cô , nhưng cô quên tắt quạt",1
Ủa đóng cửa sao không tắt quạt,1
quên tắt quajtkiaf cô,1
hình như cô quên tắt quạt,1
"12 nắm tốt nghiệp r,nhưng vẫn nhớ như in ngày cuối cùng ở trường",1
"cấp 3 là những kỉ niệm cuối cùng ,mà còn những điều còn chưa thể nói ra được",0
Cô trường ng ta có khác,1
"Trước khi đi cô có nói một câu là hãy sống vui vẻ chúc. Các em 18 tuổi vui nhé, và cô giao một bài tập về nhà, ghi là, bài tập 
Học sinh lớp 12 là ngày cuối cùng gặp cô  
Em cũng có lời nói chúc cô xinh đẹp 
Mãi mãi mãi mãi mãi mãi mãi mãi mãi yêu cô rất nhiều",1
Xem mãi mà không thấy chán,1
Tôi luôn luôn nhớ tôi học lớp 12 luôn luôn không quên không bao giờ quên không bao giờ quên luôn nhớ thầy cô là nhất em yêu cô,1
xúc động hoài riết ngán,0
Cái này mà tất cả mn đều lên ôm cô thì cô sẽ thấy vui hơn,1
Lớp tui cũng có 43,1
Gửi lời chúc mừng tới các bạn và cô giáo,2
Đã khóc rất nhiều khi nhìn thấy mình trong đó,1
Em vân nhớ tới năm lớp 4,1
Đây moi la gv,1
Khóc  luôn òi huhu,0
Thật là buồn  vì mình cũng đã từng trải qua và hiểu được cảm giác của cô và các học trò haizzzzzz thời gian trôi thật là nhanh,0
Chào cô em về nhà đây,1
Trường này của bố bạn em,1
Xem xong cảm động nước mắt rưng rưng T-T,0
huhuhuhuhhuhuuuhuu,1
huhu,1
Trong tương lai tụi mình cũng gặp ngày này thôi....,1
Cảm ơn các thầy cô .,2
Đau:(,0
Tưởng chết,2
"cuộc vui nào rồi cũng sẽ tàn, bữa tiệc nào rồi cũng sẽ tan. Tuy tiếc nuối ở đó, hãy mạnh mẽ bước tiếp để tìm kiếm câu trả lời cho cuộc đời của mình. Mình năm nay cũng đã lớp 11 nên câu chuyện như vậy chắc chắn sẽ xảy ra.",2
quên tắt quạt kìa,1
Cô người ta),1
"Khóc lun r , nay 11 rồi chỉ còn một khoảng thời gian ngắn ngủi nữa thoi",0
Em yêu cô,2
Gì ghê ông nội,0
11 tuổi à,1
"ừ rồi sao? dạy thì chả dạy được cái dell gì? ngu l xong hút thuốc lá rồi tưởng là mình oai? người thì gù mặt thì béo xong còn xệ xuống. đúng cái nền giáo dục cứ tưởng cái vụ thay đổi cái cách giáo dục là ok nhưng mà càng rác rưởi với ôi thiu hơn, đúng chịu bắt chước cũng không xong",0
Trg tương lai của mình nè cố gắng vào thpt,0
Tin này cũng giống như tin 3 phút,1
"Khi nào hoàn thành bài tập 50 tuổi cũng được khi đó sẽ về nộp cho cô, năm nào 20/11 cũng về thăm chủ nhiệm lớp 12",2
Huhuhuhu,0
Cái này 4 năm trước thầy cũng giao lớp tôi bài tập vn như v,1
Ôi 12A9 mình cũng 12A9 sắp hết thời không sinh rồi nhanh quá,0
1 conten làm mãi,0
vãn muốn làm trẻ con vẫn muốn được ôm ấp vẫn muốn bị cô văn mắng thường xuyên,0
Em năm nay lớp3 em mún róc,1
Cô chưa tẳt quạt kìa,1
"Trong phút chốc
Tôi đã khóc",0
một người mẹ tuyệt vời,2
"Mấy đứa học sinh ngồi dưới kiểu "" em ở đây mà cô, em có vắng đâu cô, lại phải dọn vệ sinh trường rồi""",0
"Tôi nhớ mãi câu của thầy:"" tuổi 15 chỉ có 1 lần khi vào lớp 10""  và câu "" cuộc sống là cả 1 nghệ thuật "". Những câu nói ấy theo tôi suốt 1 cuộc đời ! Thấm thoát mấy chục năm rồi !",2
Về như cái máy,1
"A cũng 12A9 nhưng đã mười mấy năm trước rồinhưng đến h sự nghiệp tình duyên đều chưa có được gì trong tay,",0
cô tắt aptomat,1
"Hiện tại tôi đang học lớp 11 và đối với tôi cứ một ngày trôi qua thì tôi càng muốn nó quay trở lại ️️️, bởi tôi rất trân quý những ngày tháng đó , nhớ lại năm lớp 10 quá :((((",0
"chúc cháu có những năm tháng tuổi trẻ thành công ,ý nghĩa , thanh xuân tươi đẹp nhất là quãng thời gian học trò đó cháu !",2
mày nố chuyện với cô kia mà mày xưng tôi à em,0
"10 với 11 có khác nhau mấy đâu má, tận hưởng cuộc sống đi, khi nào lên 30-40-50 mới thấm",0
 đi rồi thì mới thấm sắp hết rồi còn trải nghiệm nữa,0
"theo tôi nghĩ thì trên mạng xã hội ảo, mà mọi người không quen biết nhau thì cứ xưng hô tôi và bạn như bình thường đi, tại vì sự lễ phép ở ngoài đời và ở trong cái cuộc sống của mình nó mới là quan trọng, còn ở trên mạng xã hội ảo mà mọi người không quen biết với nhau thì cứ xưng hô bình đẳng với nhau bình thường đi",0
giống tôi nè,1
Xưng hô không quan trọng miễn lễ phép nói chuyện đàng hoàng nghe sao cho lọt lổ tai là được rồi đừng đặt nặng vấn đề,0
không đọc câu cuối à bạn,0
Hiện tôi là sinh viên năm 2 nhưng vẩn thấy kỉ niệm năm c3 là đẹp nhất,2
"tuổi thơ học sinh đã đẹp, nhưng tuổi thơ thời sinh viên cũng đẹp không kém, 1 chút trưởng thành hơn, biết trách nhiệm hơn.",2
Chào hai anh em học lớp 2,1
đúng á nếu trên mạng xã hội ảo này thì tôi nghĩ ta nên xưng hô tôi và anh hoặc tôi và bạn miễn sao cho lễ phép lịch sự và tôn trọng người đối thoại là được rồi,0
chào mình hc lớp 5(viết để trả lời nha mọi người),1
chỉ muốn học lại quá,1
"Hồi 2008, giờ ra chơi lúc trời mưa mát, ngồi dưới hành lang chơi nghe bài hát mái trường mến yêu…Ước gì quay trở lại thời ngây ngô.",0
em mới chỉ học lớp 6 thôi.,1
"cô giáo đã gắn bó với chúng ta 1 năm chúng ta hãy trân trọng những bài học mà cô giáo giao về nhà,và làm đầy đủ và, đó chính là bài tập về nhà cuối cùng của chúng ta, em rất nhớ năm lớp 11 đó là những ngày tháng năm hạnh phúc nhất của chúng ta khi vào ngôi trường mới",0
Câu đó tầm thường có gì hay đâu mà ông làm quá lên.,0
thế cô bây h bao nhiêu tuổi rồi ạ được 40 chưa ạ,1
Cấp 2 với tôi chẳng có cái gì gọi là kỹ niệm những kỷ niệm vui nhất thời học sinh với tôi chỉ cấp 1 và 3,1
Buồn 1:47,0
Tuổi học trò cấp ba là tuổi học trò đẹp nhất trong mấy năm trời dòng rã của học sinh,2
những kỷ niệm đẹp nhất của tôi là cấp 1 và 3 những kỷ niệm không thể nào quên được,0
​có đọc kĩ câu cúi của bạn rep không,0
Tôi Không như cậu,0
Tự nhiên xem xong thấy cuộc đời ngắn quá lúc muốn đi học lúc muốn nghỉ nhưng lại không muốn trôi qua khoảng khắc khi còn là hc sinh không muốn xa mái trường cứ muốn được hc được nghỉ hè cứ muốn thời gian lập đi lập lại mãi mãi,
Nếu có cơ hội làm bài tập này tôi sẽ mỗi 1 năm chụp mấy bức dáng vào vỡ ghi em mệt hay em ổn em rất vui đến khi cuối đời tôi sẽ viết 1 bài hát thu lại rồi gửi đến cô giáo nói em nộp bài tập cho cô nè,0
Clip rất xúc động và trào nước mắt rất nhiều,0
"Buồn cú buồn  
Chứ mấy năm sau họp nhóm từ 43 cs khi còn 5-10 í",0
Lam sai thi co thê lam lai con ra trương thi không bao giơ quây lai đươc nưa thơi gian trôi đi muôn no ngương lai thi không thê .,0
"Cuộc đời học trò thật nhanh thoáng một cái đã phải chia tay bạn bè ,thầy cô.",0
tôi khóc luôn,0
Chúng em rất cảm ơn cô giáo và thầy cô tụi em cảm ơn rất nhiều tụi em sẽ không bao giờ đánh mất tuổi thơ và những câu chuyện hay mà cô đả kể cho tụi em nghe đâu tụi em hứa đấy,2
cô ơi tắt quạt,1
Em cũng có 1 cô hồi lớp 4 giờ cũng đã 6 năm rồi cô em về hưu cả lớp khóc hết nước mắt cô phát cho tụi em giấy rồi ghi hãy nói ước mơ của các em và cô nhớ các em sẽ đem ra đọc hãy nhớ thực hiện ước mơ của mình nhé cô sẽ luôn đồng hành cùng các em cho dù có vô hình hay hiện hữu cô vẫn yêu thương các em,2
"Ss 43
Vắng 43
Đọc xong tự dưng khóc lun từi... Xem như là 1 kí ức đẹp",0
"tồi mới học lớp 8 thôi, tôi học một trường ở an nhơn tỉnh bình định, lúc thầy mới chuyển vào trường để dạy tui không thích thầy cho lắm, nhưng sau bao lần tìm hiểu về thầy thì tôi hiểu rõ về thầy hơn thầy dạy tôi ách sống cách làm người cách làm sao cho giỏi,  nói chung là thầy chia sẻ rất nhiều kể cũng không hết được đâu, mà tui nghe nói từ mấy bạn học chung khối nhưng khác lớp là thầy nói tôi là người học giỏi nhất khối và còn nhiều nữa đến khi thi giữa học kì 1 xong  tôi nghe được 1 tin rằng thầy sẽ chuyển trường chuyển đi nói khác day, tôi bất giác 2 dòng nước mắt đột nghiên tuôn rơi, tôi cố nén cảm xúc không khóc muốn thể hiện sự trưởng thành nhưng thật ra tôi vẫn khóc, khóc rất nhiều trong lòng thấy buồn man mác, nó buồn mà cũng không biết phải diễn tả sao nữa tôi không muốn thầy chuyển trường, về nhà lập tức nhắn tin với thầy thì được biết thầy dạy hết học kì 1 rồi thầy mới đi, nhưng thời gian trôi qua nhanh lắm, thời gian trôi qua mà không đợi chờ 1 ai, rồi nó cũng sẽ hết nửa học kì 1 thôi, rồi thầy cũng sẽ chuyển trường, dù tôi vẫn còn có thể nhắn tin với thầy nhưng tôi không biết tại sao mình lại cảm thấy buồn... và còn nhiều điều khác nữa, buồn lắm ...!!! ...",0
quạt trần...,1
tôi ngồi khóc luôn,0
Ê tui có khóc đâu,2
nhưng chx chắc cô nào cũng như v,2
roi cai camera o trong lop de do không ai lay luon ha,2
cô quên tắt quạt,1
Quên tắt quạt cô ơi,2
Tui cũng muốn như bạn! Mà cho dù chỉ được 1 lần quay lại là học sinh thì với cũng quá đủ rồi.,0
"Đang cảm xúc gặp cái bình luận hảo vaiz =""))",2
mong bạn nào đọc được bình luận này hiểu cho tôi,1
cùng tuổi,1
cô tắt aptomat,1
"mình cũng sắp phải xa những đứa bạn đã chọc mình vui chọc mình tức, an ủi mình, bỏ rơi mình, vô vàn cảm xức trong 5 năm. Đi được 1/4 quãng đg lớp 5 r, nhanh quá:(. Sắp không được trêu chọc nhau nữa r, sắp không được an ủi nhau nữa r, sắp không được yêu thương nhau nữa r, và sắp không làm gì cho nhau được nữa r. Mới ngày nào còn là lớp 1 bỡ ngỡ, không bình thường nhau, h đây là lớp 5 vui vẻ lẫn buồn bã.... Và mình thấy quí nhát là thời gian, niềm vui của 1 giây trc cũng không thể lấy lại được. Những lời yêu thương, trêu chọc, trách móc của bạn bè và cô giáo cũng không thể nào lấy lại được nữa r",2
vài tháng nữa đến mình rồi ư:(((,1
Em cũng mới lên lớp 10,1
Nhìn cô khóc tui củng muốn khóc theo lun á,0
Nhưng cô còn dậy lớp khác mà,1
ô bắc ninh quê tui,1
Sao vắng 43,1
"Buồn quá, em mới có lớp 5 nhưng mà em sắo rơi xa bạn bè trường tiểu học triệu thị trinh rồi",0
M còn 7năm mà mấy a chị này là ct không gặp lại thì có họp lớp thôi m lớp m lên lớp 6 vẫn có bạn mà?,0
"nhưng họ vẫn gắn bó với nhau suốt 5 năm, lên lớp 6 mới mẻ bỡ ngỡ thì khó có thể kết bạn. Giống như lớp 12 lên đại học vẫn còn 4 năm nữa, cũng khó kết bạn đại học. Nói phải bình thường nghĩ chứ, lại còn xưng hô vớ vẩn",0
"Thooiii, cảm động khúc cô giáo thoi chứ thử xem rồi biet, bạn cấp ba còn nhắn tin cafe này nọ chứ cấp 2 cấp 1 gặp lại còn không thèm chào nhau cơ, cứ thử trải nghiệm đến khi học đại học đi rồi biết thế nào là xa mặt cách lòng chứ nhớ mong gì.",0
cảm ơn bạn,2
Um tôi cung vây muôn khóc luôn,0
giống tui,1
ai cũng biết mà?với cả mấy anh chị cũng lớp 12 rồi đến đại học nên phải chia tay những học sinh của mình chứ,0
Bởi vì hôm đó là buổi học cuối cùng,0
mới đầu cứ tưởng cả lớp đầu mất,1
"Mk cũng lớp 5, mình cũng sắp phải xa những đứa bạn đã chọc mình vui chọc mình tức, an ủi mình, bỏ rơi mình, vô vàn cảm xức trong 5 năm. Đi được 1/4 quãng đg lớp 5 r, nhanh quá:(. Sắp không được trêu chọc nhau nữa r, sắp không được an ủi nhau nữa r, sắp không được yêu thương nhau nữa r, và sắp không làm gì cho nhau được nữa r. Mới ngày nào còn là lớp 1 bỡ ngỡ, không bình thường nhau, h đây là lớp 5 vui vẻ lẫn buồn bã...",1
"lên cấp 2 quen ngay ấy mà, lớp 5 còn trẻ con chứ dần lên cấp 2 vui kiểu khác , tui năm sau còn lên cấp 3 rồi chưa bình thường thế nào xD",0
nên cấp 2 có bạn mới là quen ngay thôi mà,0
" nhưng tụi bạn tui hiểu tui:(, quan tâm tới tui",0
 nhưng lũ bạn ấy tốt với tui làm:<,2
Ê trùng trường nè bạn bạn cơ sở mấy? Mik cơ sở 1,1
thề là kiểu viết này rối mắt lắm em ơi,0
cần rối nữa không em cho toét mắt lun,0
